id_venda;data_venda;data_envio;id_cliente;id_produto;id_vendedor;id_loja;quantidade;preco_unitario;desconto_pct;desconto_valor;valor_bruto;valor_liquido;custo_total;status_entrega;meio_pagamento
1074;2023-01-27;2023-02-02;202;9;12;7;1;3299.0;0.1;329.9;3299.0;2969.1;1900.0;Em Trânsito;PIX
1075;2023-01-27;2023-01-29;78;3;9;6;2;5799.0;0.0;0.0;11598.0;11598.0;7000.0;Cancelado;Cartão de Débito
1076;2023-01-27;2023-02-01;1032;33;19;12;1;239.0;0.05;11.95;239.0;227.05;110.0;Cancelado;Boleto Bancário
1077;2023-01-27;2023-02-02;1054;23;6;4;1;1899.0;0.05;94.95;1899.0;1804.05;950.0;Devolvido;Cartão de Crédito
1078;2023-01-27;2023-01-29;36;18;10;6;1;3699.0;0.0;0.0;3699.0;3699.0;2100.0;Em Trânsito;Boleto Bancário
1079;2023-01-27;2023-01-28;943;5;12;7;2;1099.0;0.0;0.0;2198.0;2198.0;1240.0;Cancelado;Cartão de Crédito
1080;2023-01-27;2023-01-28;306;11;25;15;3;1599.0;0.15;719.55;4797.0;4077.45;2550.0;Cancelado;Cartão de Crédito
1081;2023-01-27;2023-01-28;621;13;16;10;1;3199.0;0.15;479.85;3199.0;2719.15;1800.0;Entregue;PIX
1082;2023-01-27;2023-01-28;1181;27;16;10;1;1799.0;0.05;89.95;1799.0;1709.05;890.0;Em Trânsito;Cartão de Crédito
1083;2023-01-27;2023-01-29;815;4;21;14;1;1299.0;0.0;0.0;1299.0;1299.0;750.0;Entregue;Cartão de Débito
1084;2023-01-27;2023-01-31;956;9;2;1;1;3299.0;0.1;329.9;3299.0;2969.1;1900.0;Entregue;Cartão de Crédito
1085;2023-01-27;2023-01-31;825;7;5;3;3;139.9;0.0;0.0;419.7;419.7;165.0;Entregue;Cartão de Débito
1086;2023-01-27;2023-01-29;703;34;25;15;1;99.0;0.0;0.0;99.0;99.0;40.0;Cancelado;PIX
1087;2023-01-27;2023-01-28;602;13;14;8;1;3199.0;;0.0;3199.0;3199.0;1800.0;;Cartão de Débito
1088;2023-01-27;2023-02-02;618;34;4;2;1;99.0;0.1;9.9;99.0;89.1;40.0;Entregue;Boleto Bancário
1089;2023-01-27;2023-01-28;1144;26;21;14;1;1499.0;0.15;224.85;1499.0;1274.15;700.0;Em Trânsito;Boleto Bancário
1090;2023-01-27;2023-01-29;308;19;13;8;1;1199.0;0.1;119.9;1199.0;1079.1;580.0;Cancelado;Boleto Bancário
1091;2023-01-27;2023-01-30;780;5;24;15;2;1099.0;0.0;0.0;2198.0;2198.0;1240.0;Cancelado;Boleto Bancário
1092;2023-01-27;2023-01-29;1195;32;1;1;2;149.0;0.0;0.0;298.0;298.0;130.0;Entregue;Boleto Bancário
1093;2023-01-27;2023-01-29;869;23;18;11;1;1899.0;0.0;0.0;1899.0;1899.0;950.0;Entregue;PIX
1094;2023-01-27;2023-01-28;532;5;24;15;2;1099.0;0.0;0.0;2198.0;2198.0;1240.0;Entregue;Cartão de Débito
1095;2023-01-27;2023-01-28;742;11;16;10;1;1599.0;0.0;0.0;1599.0;1599.0;850.0;Em Trânsito;Cartão de Crédito
1096;2023-01-27;2023-01-31;175;28;14;8;2;2299.0;0.0;0.0;4598.0;4598.0;2200.0;Entregue;Boleto Bancário
1097;2023-01-27;2023-02-01;220;22;11;7;1;649.0;0.15;97.35;649.0;551.65;290.0;Cancelado;Cartão de Crédito
1098;2023-01-27;2023-01-29;585;3;8;5;1;5799.0;0.0;0.0;5799.0;5799.0;3500.0;Entregue;Cartão de Débito
1099;2023-01-27;2023-02-01;925;24;14;8;3;899.0;0.0;0.0;2697.0;2697.0;1260.0;Entregue;Boleto Bancário
1100;2023-01-27;2023-01-30;584;28;6;4;4;2299.0;0.0;0.0;9196.0;9196.0;4400.0;Entregue;Boleto Bancário
1101;2023-01-27;2023-01-31;890;1;4;2;1;4499.0;0.0;0.0;4499.0;4499.0;2800.0;Devolvido;Cartão de Crédito
1102;2023-01-27;2023-01-28;425;2;24;15;2;3599.0;0.05;359.9;7198.0;6838.1;4400.0;Entregue;Boleto Bancário
1103;2023-01-27;2023-01-28;1002;11;14;8;1;1599.0;0.05;79.95;1599.0;1519.05;850.0;Devolvido;Boleto Bancário
1104;2023-01-27;2023-01-31;220;10;19;12;1;6199.0;0.1;619.9;6199.0;5579.1;3800.0;Cancelado;Cartão de Crédito
1105;2023-01-27;2023-01-31;173;13;17;10;1;3199.0;0.0;0.0;3199.0;3199.0;1800.0;Entregue;PIX
1106;2023-01-27;2023-01-30;164;4;10;6;1;1299.0;0.05;64.95;1299.0;1234.05;750.0;Entregue;PIX
1107;2023-01-27;2023-01-31;359;8;23;15;1;319.9;0.0;0.0;319.9;319.9;140.0;Entregue;Boleto Bancário
1108;2023-01-27;2023-01-31;873;28;20;13;1;2299.0;0.0;0.0;2299.0;2299.0;1100.0;Entregue;Boleto Bancário
1109;2023-01-27;2023-01-29;411;26;6;4;2;1499.0;0.15;449.7;2998.0;2548.3;1400.0;Entregue;Cartão de Débito
1110;2023-01-27;2023-01-31;895;10;3;2;1;6199.0;0.0;0.0;6199.0;6199.0;3800.0;Entregue;Cartão de Débito
1111;2023-01-27;2023-01-28;66;4;9;6;1;1299.0;0.0;0.0;1299.0;1299.0;750.0;Entregue;Cartão de Crédito
1112;2023-01-27;2023-01-28;239;4;15;9;1;1299.0;0.05;64.95;1299.0;1234.05;750.0;Entregue;Cartão de Crédito
1113;2023-01-27;2023-01-28;538;16;18;11;2;349.9;0.05;34.99;699.8;664.81;320.0;Em Trânsito;Boleto Bancário
1114;2023-01-27;2023-02-01;7;21;8;5;1;799.0;0.1;79.9;799.0;719.1;380.0;Entregue;Cartão de Crédito
1115;2023-01-27;2023-01-30;1028;3;19;12;1;5799.0;0.1;579.9;5799.0;5219.1;3500.0;Entregue;Cartão de Débito
1116;2023-01-28;2023-02-03;459;5;7;4;1;1099.0;0.0;0.0;1099.0;1099.0;620.0;Entregue;Cartão de Débito
1117;2023-01-28;2023-02-02;1140;19;4;2;1;1199.0;0.0;0.0;1199.0;1199.0;580.0;Entregue;Cartão de Débito
1118;2023-01-28;2023-01-31;101;32;16;10;1;149.0;0.0;0.0;149.0;149.0;65.0;Devolvido;Boleto Bancário
1119;2023-01-28;2023-02-01;375;14;24;15;1;5499.0;0.05;274.95;5499.0;5224.05;3200.0;Entregue;Cartão de Crédito
1120;2023-01-28;2023-02-02;914;1;3;2;2;4499.0;0.15;1349.7;8998.0;7648.3;5600.0;Entregue;PIX
1121;2023-01-28;2023-01-29;439;30;2;1;1;189.0;0.1;18.9;189.0;170.1;85.0;Entregue;Cartão de Crédito
1122;2023-01-28;2023-01-29;842;4;6;4;1;1299.0;0.05;64.95;1299.0;1234.05;750.0;Cancelado;Boleto Bancário
1123;2023-01-28;2023-01-29;1118;6;8;5;1;249.9;0.1;24.99;249.9;224.91;110.0;Em Trânsito;Cartão de Débito
1124;2023-01-28;2023-01-30;230;6;15;9;4;249.9;0.1;99.96;999.6;899.64;440.0;Cancelado;Boleto Bancário
1125;2023-01-28;2023-02-03;1041;2;3;2;5;3599.0;0.15;2699.25;17995.0;15295.75;11000.0;Entregue;PIX
1126;2023-01-28;2023-01-30;247;29;12;7;1;299.0;0.1;29.9;299.0;269.1;140.0;Entregue;Boleto Bancário
1127;2023-01-28;2023-02-01;24;12;2;1;2;499.0;0.0;0.0;998.0;998.0;440.0;Entregue;Boleto Bancário
1128;2023-01-28;2023-02-01;192;12;7;4;1;499.0;0.0;0.0;499.0;499.0;220.0;Entregue;Cartão de Crédito
1129;2023-01-28;2023-01-30;1047;32;22;15;2;149.0;0.0;0.0;298.0;298.0;130.0;Cancelado;Cartão de Débito
1130;2023-01-28;2023-02-02;1034;10;15;9;2;6199.0;0.0;0.0;12398.0;12398.0;7600.0;Cancelado;Cartão de Débito
1131;2023-01-28;2023-02-03;103;18;2;1;1;3699.0;0.0;0.0;3699.0;3699.0;2100.0;Devolvido;Cartão de Crédito
1132;2023-01-28;2023-02-02;868;8;12;7;1;319.9;0.0;0.0;319.9;319.9;140.0;Entregue;PIX
1133;2023-01-28;2023-02-01;582;15;11;7;2;599.0;0.0;0.0;1198.0;1198.0;620.0;Entregue;Cartão de Débito
1134;2023-01-28;2023-01-30;600;3;20;13;3;5799.0;0.1;1739.7;17397.0;15657.3;10500.0;Em Trânsito;Cartão de Débito
1135;2023-01-28;2023-02-01;1120;16;24;15;1;349.9;0.05;17.5;349.9;332.4;160.0;Entregue;Boleto Bancário
1136;2023-01-28;2023-01-30;133;29;1;1;1;299.0;0.0;0.0;299.0;299.0;140.0;Entregue;Boleto Bancário
1137;2023-01-28;2023-02-02;498;27;9;6;1;1799.0;0.0;0.0;1799.0;1799.0;890.0;Em Trânsito;PIX
1138;2023-01-28;2023-01-31;1095;26;18;11;1;1499.0;0.0;0.0;1499.0;1499.0;700.0;Entregue;PIX
1139;2023-01-28;2023-01-31;810;31;5;3;8;369.0;0.1;295.2;2952.0;2656.8;1280.0;Em Trânsito;Cartão de Crédito
1140;2023-01-28;2023-02-01;46;5;3;2;1;1099.0;0.0;0.0;1099.0;1099.0;620.0;Em Trânsito;PIX
1141;2023-01-28;2023-01-31;335;14;23;15;1;5499.0;0.0;0.0;5499.0;5499.0;3200.0;Entregue;Cartão de Crédito
1142;2023-01-28;2023-01-31;383;16;2;1;3;349.9;0.0;0.0;1049.7;1049.7;480.0;Entregue;Boleto Bancário
1143;2023-01-28;2023-02-03;45;11;12;7;3;1599.0;0.0;0.0;4797.0;4797.0;2550.0;Entregue;Boleto Bancário
1144;2023-01-28;2023-01-29;200;28;11;7;1;2299.0;0.15;344.85;2299.0;1954.15;1100.0;Entregue;Cartão de Crédito
1145;2023-01-28;2023-02-02;853;26;3;2;1;1499.0;0.1;149.9;1499.0;1349.1;700.0;Cancelado;Cartão de Crédito
1146;2023-01-28;2023-02-02;260;17;20;13;1;589.0;0.1;58.9;589.0;530.1;290.0;Em Trânsito;Cartão de Crédito
1147;2023-01-28;2023-02-01;946;10;4;2;1;6199.0;0.0;0.0;6199.0;6199.0;3800.0;Devolvido;Cartão de Crédito
1148;2023-01-28;2023-01-30;669;12;13;8;1;499.0;0.15;74.85;499.0;424.15;220.0;Em Trânsito;PIX
1149;2023-01-28;2023-02-03;1192;26;23;15;1;1499.0;0.0;0.0;1499.0;1499.0;700.0;Entregue;Boleto Bancário
1150;2023-01-28;2023-02-03;185;21;11;7;1;799.0;0.2;159.8;799.0;639.2;380.0;Entregue;Cartão de Crédito
1151;2023-01-28;2023-01-29;277;12;2;1;2;499.0;0.1;99.8;998.0;898.2;440.0;Entregue;Cartão de Débito
1152;2023-01-28;2023-02-03;92;23;4;2;1;1899.0;0.0;0.0;1899.0;1899.0;950.0;Entregue;PIX
1153;2023-01-28;2023-02-02;1102;26;7;4;1;1499.0;0.0;0.0;1499.0;1499.0;700.0;Cancelado;PIX
1154;2023-01-28;2023-01-29;1055;17;11;7;1;589.0;0.0;0.0;589.0;589.0;290.0;Entregue;Cartão de Crédito
1155;2023-01-28;2023-02-02;1173;20;5;3;1;2199.0;0.2;439.8;2199.0;1759.2;1100.0;Entregue;Boleto Bancário
1156;2023-01-28;2023-02-01;769;18;24;15;2;3699.0;0.05;369.9;7398.0;7028.1;4200.0;Entregue;Cartão de Crédito
1157;2023-01-28;2023-01-31;893;17;6;4;1;589.0;0.1;58.9;589.0;530.1;290.0;Entregue;Boleto Bancário
1158;2023-01-29;2023-02-03;60;29;10;6;2;299.0;0.2;119.6;598.0;478.4;280.0;Em Trânsito;Cartão de Crédito
1159;2023-01-29;2023-02-02;268;16;12;7;1;349.9;0.0;0.0;349.9;349.9;160.0;Entregue;PIX
1160;2023-01-29;2023-02-02;690;19;2;1;1;1199.0;0.05;59.95;1199.0;1139.05;580.0;Entregue;PIX
1161;2023-01-29;2023-01-30;19;28;6;4;2;2299.0;0.0;0.0;4598.0;4598.0;2200.0;Entregue;Cartão de Débito
1162;2023-01-29;2023-02-02;980;31;10;6;1;369.0;0.1;36.9;369.0;332.1;160.0;Entregue;Cartão de Crédito
1163;2023-01-29;2023-01-30;162;12;9;6;2;499.0;0.0;0.0;998.0;998.0;440.0;Devolvido;Boleto Bancário
1164;2023-01-29;2023-02-03;1059;25;2;1;1;399.0;0.15;59.85;399.0;339.15;180.0;Entregue;Cartão de Débito
1165;2023-01-29;2023-02-03;1058;26;16;10;2;1499.0;0.2;599.6;2998.0;2398.4;1400.0;Devolvido;Cartão de Crédito
1166;2023-01-29;2023-01-31;1184;23;15;9;3;1899.0;0.15;854.55;5697.0;4842.45;2850.0;Entregue;Cartão de Débito
1167;2023-01-29;2023-01-31;837;17;6;4;1;589.0;0.0;0.0;589.0;589.0;290.0;Entregue;PIX
1168;2023-01-29;2023-01-30;418;34;9;6;1;99.0;0.1;9.9;99.0;89.1;40.0;Entregue;Cartão de Débito
1169;2023-01-29;2023-02-01;791;4;15;9;1;1299.0;0.2;259.8;1299.0;1039.2;750.0;Entregue;Boleto Bancário
1170;2023-01-29;2023-02-03;359;20;5;3;1;2199.0;0.05;109.95;2199.0;2089.05;1100.0;Em Trânsito;Boleto Bancário
1171;2023-01-29;2023-02-01;742;18;2;1;1;3699.0;0.15;554.85;3699.0;3144.15;2100.0;Cancelado;Boleto Bancário
1172;2023-01-29;2023-02-01;957;22;24;15;1;649.0;0.0;0.0;649.0;649.0;290.0;Entregue;PIX
1173;2023-01-29;2023-01-31;316;29;10;6;2;299.0;0.05;29.9;598.0;568.1;280.0;Entregue;Cartão de Crédito
1174;2023-01-29;2023-02-02;898;26;25;15;1;1499.0;0.05;74.95;1499.0;1424.05;700.0;Cancelado;PIX
1175;2023-01-29;2023-02-02;348;2;7;4;2;3599.0;0.05;359.9;7198.0;6838.1;4400.0;Entregue;Cartão de Crédito
1176;2023-01-29;2023-02-02;725;1;21;14;1;4499.0;0.1;449.9;4499.0;4049.1;2800.0;Devolvido;Cartão de Débito
1177;2023-01-29;2023-01-31;86;17;11;7;2;589.0;0.0;0.0;1178.0;1178.0;580.0;Devolvido;PIX
1178;2023-01-29;2023-02-01;1117;33;5;3;1;239.0;0.15;35.85;239.0;203.15;110.0;Entregue;Boleto Bancário
1179;2023-01-29;2023-01-30;74;7;17;10;1;139.9;0.15;20.98;139.9;118.92;55.0;Em Trânsito;Boleto Bancário
1180;2023-01-29;2023-02-03;138;28;12;7;5;2299.0;0.0;0.0;11495.0;11495.0;5500.0;Cancelado;Boleto Bancário
1181;2023-01-29;2023-02-01;537;28;2;1;2;2299.0;0.0;0.0;4598.0;4598.0;2200.0;Entregue;Cartão de Crédito
1182;2023-01-29;2023-02-02;446;29;23;15;2;299.0;0.0;0.0;598.0;598.0;280.0;Cancelado;Boleto Bancário
1183;2023-01-29;2023-01-31;253;10;18;11;1;6199.0;0.05;309.95;6199.0;5889.05;3800.0;Devolvido;Cartão de Débito
1184;2023-01-29;2023-02-03;1164;28;19;12;1;2299.0;0.1;229.9;2299.0;2069.1;1100.0;Devolvido;Cartão de Crédito
1185;2023-01-29;2023-02-01;645;31;19;12;2;369.0;0.1;73.8;738.0;664.2;320.0;Devolvido;Cartão de Débito
1186;2023-01-29;2023-02-04;282;17;13;8;1;589.0;0.1;58.9;589.0;530.1;290.0;Em Trânsito;Cartão de Débito
1187;2023-01-29;2023-02-04;518;12;9;6;1;499.0;0.0;0.0;499.0;499.0;220.0;Entregue;Cartão de Débito
1188;2023-01-29;2023-01-31;1068;16;8;5;1;349.9;0.0;0.0;349.9;349.9;160.0;Cancelado;Cartão de Débito
1189;2023-01-30;2023-01-31;803;11;19;12;1;1599.0;0.0;0.0;1599.0;1599.0;850.0;Entregue;PIX
1190;2023-01-30;2023-02-01;299;8;2;1;2;319.9;0.0;0.0;639.8;639.8;280.0;Entregue;Cartão de Crédito
1191;2023-01-30;2023-01-31;1070;25;15;9;1;399.0;0.0;0.0;399.0;399.0;180.0;Em Trânsito;Cartão de Débito
1192;2023-01-30;2023-02-05;792;8;1;1;1;319.9;0.1;31.99;319.9;287.91;140.0;Entregue;Cartão de Crédito
1193;2023-01-30;2023-02-02;127;16;18;11;1;349.9;0.0;0.0;349.9;349.9;160.0;Entregue;Cartão de Crédito
1194;2023-01-30;2023-02-03;566;27;25;15;2;1799.0;0.05;179.9;3598.0;3418.1;1780.0;Entregue;Boleto Bancário
1195;2023-01-30;2023-02-03;648;7;2;1;1;139.9;0.1;13.99;139.9;125.91;55.0;Entregue;Cartão de Débito
1196;2023-01-30;2023-02-01;8;24;9;6;4;899.0;0.2;719.2;3596.0;2876.8;1680.0;Entregue;Cartão de Crédito
1197;2023-01-30;2023-02-02;41;3;14;8;1;5799.0;0.15;869.85;5799.0;4929.15;3500.0;Entregue;Cartão de Crédito
1198;2023-01-30;2023-01-31;27;26;12;7;1;1499.0;0.0;0.0;1499.0;1499.0;700.0;Devolvido;PIX
1199;2023-01-30;2023-02-02;4;29;18;11;1;299.0;0.0;0.0;299.0;299.0;140.0;Em Trânsito;Boleto Bancário
1200;2023-01-30;2023-02-04;962;3;17;10;1;5799.0;0.0;0.0;5799.0;5799.0;3500.0;Entregue;Cartão de Débito
1201;2023-01-30;2023-02-03;1123;13;10;6;1;3199.0;0.0;0.0;3199.0;3199.0;1800.0;Em Trânsito;Cartão de Débito
1202;2023-01-30;2023-02-01;796;30;1;1;1;189.0;0.05;9.45;189.0;179.55;85.0;Em Trânsito;Cartão de Crédito
1203;2023-01-30;2023-02-03;1084;32;20;13;1;149.0;0.0;0.0;149.0;149.0;65.0;Entregue;PIX
1204;2023-01-30;2023-02-02;929;5;19;12;1;1099.0;0.0;0.0;1099.0;1099.0;620.0;Entregue;PIX
1205;2023-01-30;2023-01-31;179;9;14;8;3;3299.0;0.1;989.7;9897.0;8907.3;5700.0;Devolvido;PIX
1206;2023-01-30;2023-02-03;31;20;3;2;1;2199.0;0.0;0.0;2199.0;2199.0;1100.0;Em Trânsito;Boleto Bancário
1207;2023-01-30;2023-02-01;150;30;12;7;1;189.0;0.0;0.0;189.0;189.0;85.0;Entregue;Cartão de Débito
1208;2023-01-30;2023-02-03;596;6;22;15;2;249.9;0.0;0.0;499.8;499.8;220.0;Entregue;Cartão de Crédito
1209;2023-01-30;2023-01-31;1110;10;9;6;1;6199.0;0.1;619.9;6199.0;5579.1;3800.0;Entregue;Cartão de Débito
1210;2023-01-30;2023-02-02;363;11;5;3;1;1599.0;0.0;0.0;1599.0;1599.0;850.0;Entregue;Cartão de Débito
1211;2023-01-30;2023-01-31;542;24;9;6;3;899.0;0.0;0.0;2697.0;2697.0;1260.0;Cancelado;Boleto Bancário
1212;2023-01-30;2023-02-02;996;3;11;7;1;5799.0;;289.95;5799.0;5509.05;3500.0;em trânsito;PIX
1213;2023-01-30;2023-02-01;752;32;1;1;2;149.0;0.0;0.0;298.0;298.0;130.0;Entregue;Cartão de Débito
1214;2023-01-30;2023-02-01;701;27;9;6;4;1799.0;0.0;0.0;7196.0;7196.0;3560.0;Entregue;Boleto Bancário
1215;2023-01-30;2023-02-03;364;33;6;4;3;239.0;0.05;35.85;717.0;681.15;330.0;Devolvido;Boleto Bancário
1216;2023-01-30;2023-01-31;120;6;16;10;1;249.9;0.15;37.48;249.9;212.42;110.0;Entregue;PIX
1217;2023-01-30;2023-02-05;537;29;8;5;1;299.0;0.2;59.8;299.0;239.2;140.0;Em Trânsito;Boleto Bancário
1218;2023-01-30;2023-01-31;987;5;2;1;2;1099.0;0.15;329.7;2198.0;1868.3;1240.0;Devolvido;Cartão de Crédito
1219;2023-01-30;2023-01-31;238;24;1;1;1;899.0;0.1;89.9;899.0;809.1;420.0;Entregue;Cartão de Crédito
1220;2023-01-30;2023-02-02;381;28;3;2;2;2299.0;0.0;0.0;4598.0;4598.0;2200.0;Devolvido;Cartão de Débito
1221;2023-01-30;2023-01-31;1167;9;7;4;1;3299.0;0.0;0.0;3299.0;3299.0;1900.0;Em Trânsito;Boleto Bancário
1222;2023-01-30;2023-02-05;31;1;16;10;1;4499.0;0.1;449.9;4499.0;4049.1;2800.0;Entregue;Boleto Bancário
1223;2023-01-30;2023-02-04;671;19;8;5;2;1199.0;0.0;0.0;2398.0;2398.0;1160.0;Entregue;Cartão de Débito
1224;2023-01-30;2023-02-04;1138;14;14;8;1;5499.0;0.05;274.95;5499.0;5224.05;3200.0;Entregue;Cartão de Crédito
1225;2023-01-30;2023-02-03;181;33;5;3;5;239.0;0.0;0.0;1195.0;1195.0;550.0;Em Trânsito;Cartão de Crédito
1226;2023-01-30;2023-02-01;145;3;9;6;1;5799.0;0.0;0.0;5799.0;5799.0;3500.0;Cancelado;Cartão de Débito
1227;2023-01-30;2023-02-01;376;5;15;9;3;1099.0;0.0;0.0;3297.0;3297.0;1860.0;Devolvido;Boleto Bancário
1228;2023-01-30;2023-02-03;525;34;25;15;3;99.0;0.0;0.0;297.0;297.0;120.0;Entregue;Cartão de Débito
1229;2023-01-30;2023-02-04;124;26;9;6;5;1499.0;0.0;0.0;7495.0;7495.0;3500.0;Entregue;PIX
1230;2023-01-31;2023-02-06;515;20;18;11;1;2199.0;0.05;109.95;2199.0;2089.05;1100.0;Entregue;PIX
1231;2023-01-31;2023-02-04;611;26;5;3;1;1499.0;0.0;0.0;1499.0;1499.0;700.0;Devolvido;Cartão de Débito
1232;2023-01-31;2023-02-03;103;26;12;7;1;1499.0;0.0;0.0;1499.0;1499.0;700.0;Entregue;PIX
1233;2023-01-31;2023-02-02;1157;12;24;15;2;499.0;0.05;49.9;998.0;948.1;440.0;Entregue;Boleto Bancário
1234;2023-01-31;2023-02-01;88;32;21;14;1;149.0;0.1;14.9;149.0;134.1;65.0;Em Trânsito;Cartão de Crédito
1235;2023-01-31;2023-02-02;205;6;4;2;1;249.9;0.05;12.5;249.9;237.4;110.0;Em Trânsito;Cartão de Crédito
1236;2023-01-31;2023-02-02;673;19;23;15;4;1199.0;0.05;239.8;4796.0;4556.2;2320.0;Cancelado;PIX
1237;2023-01-31;2023-02-02;49;26;23;15;1;1499.0;0.15;224.85;1499.0;1274.15;700.0;Entregue;Cartão de Crédito
1238;2023-01-31;2023-02-06;363;1;3;2;1;4499.0;0.0;0.0;4499.0;4499.0;2800.0;Devolvido;Boleto Bancário
1239;2023-01-31;2023-02-01;22;11;14;8;2;1599.0;0.05;159.9;3198.0;3038.1;1700.0;Entregue;Cartão de Crédito
1240;2023-01-31;2023-02-03;440;12;12;7;4;499.0;0.05;99.8;1996.0;1896.2;880.0;Entregue;Cartão de Débito
1241;2023-01-31;2023-02-06;696;3;15;9;1;5799.0;0.2;1159.8;5799.0;4639.2;3500.0;Devolvido;Cartão de Débito
1242;2023-01-31;2023-02-06;392;9;15;9;1;3299.0;0.0;0.0;3299.0;3299.0;1900.0;Cancelado;Boleto Bancário
1243;2023-01-31;2023-02-06;58;15;22;15;2;599.0;;0.0;1198.0;1198.0;620.0;entregue;Boleto Bancário
1244;2023-01-31;2023-02-06;443;20;25;15;2;2199.0;0.0;0.0;4398.0;4398.0;2200.0;Entregue;Cartão de Crédito
1245;2023-01-31;2023-02-03;714;9;2;1;2;3299.0;0.0;0.0;6598.0;6598.0;3800.0;Cancelado;Boleto Bancário
1246;2023-01-31;2023-02-01;148;20;21;14;1;2199.0;0.0;0.0;2199.0;2199.0;1100.0;Cancelado;Boleto Bancário
1247;2023-01-31;2023-02-05;357;23;12;7;2;1899.0;0.0;0.0;3798.0;3798.0;1900.0;Em Trânsito;Boleto Bancário
1248;2023-01-31;2023-02-02;94;24;13;8;1;899.0;0.0;0.0;899.0;899.0;420.0;Em Trânsito;Cartão de Crédito
1249;2023-01-31;2023-02-06;40;26;19;12;1;1499.0;0.15;224.85;1499.0;1274.15;700.0;Entregue;Cartão de Crédito
1250;2023-01-31;2023-02-05;793;29;16;10;1;299.0;0.1;29.9;299.0;269.1;140.0;Entregue;Boleto Bancário
1251;2023-01-31;2023-02-06;257;14;22;15;1;5499.0;0.1;549.9;5499.0;4949.1;3200.0;Cancelado;Boleto Bancário
1252;2023-01-31;2023-02-02;43;1;13;8;1;4499.0;0.0;0.0;4499.0;4499.0;2800.0;Entregue;Boleto Bancário
1253;2023-01-31;2023-02-03;17;14;6;4;1;5499.0;0.1;549.9;5499.0;4949.1;3200.0;Entregue;Cartão de Débito
1254;2023-01-31;2023-02-03;523;9;13;8;1;3299.0;0.0;0.0;3299.0;3299.0;1900.0;Entregue;Cartão de Crédito
1255;2023-01-31;2023-02-06;383;10;8;5;2;6199.0;0.0;0.0;12398.0;12398.0;7600.0;Entregue;Cartão de Crédito
1256;2023-01-31;2023-02-06;66;3;21;14;3;5799.0;0.0;0.0;17397.0;17397.0;10500.0;Entregue;PIX
1257;2023-01-31;2023-02-01;1108;27;17;10;1;1799.0;0.0;0.0;1799.0;1799.0;890.0;Entregue;Cartão de Crédito
1258;2023-01-31;2023-02-04;805;29;8;5;2;299.0;;29.9;598.0;568.1;280.0;cancelado;Boleto Bancário
1259;2023-01-31;2023-02-04;685;29;11;7;2;299.0;0.15;89.7;598.0;508.3;280.0;Em Trânsito;Cartão de Débito
1260;2023-01-31;2023-02-03;344;26;2;1;1;1499.0;0.1;149.9;1499.0;1349.1;700.0;Devolvido;PIX
1261;2023-01-31;2023-02-01;290;30;12;7;1;189.0;0.0;0.0;189.0;189.0;85.0;Entregue;Cartão de Crédito
1262;2023-01-31;2023-02-06;259;1;15;9;1;4499.0;0.1;449.9;4499.0;4049.1;2800.0;Entregue;Cartão de Crédito
1263;2023-01-31;2023-02-02;388;28;23;15;4;2299.0;0.0;0.0;9196.0;9196.0;4400.0;Cancelado;PIX
1264;2023-01-31;2023-02-01;723;34;4;2;1;99.0;0.15;14.85;99.0;84.15;40.0;Cancelado;Boleto Bancário
1265;2023-02-01;2023-02-06;194;28;4;2;2;2299.0;0.05;229.9;4598.0;4368.1;2200.0;Entregue;Boleto Bancário
1266;2023-02-01;2023-02-06;1128;6;24;15;1;249.9;0.0;0.0;249.9;249.9;110.0;Cancelado;Cartão de Débito
1267;2023-02-01;2023-02-03;193;25;18;11;1;399.0;0.1;39.9;399.0;359.1;180.0;Devolvido;Boleto Bancário
1268;2023-02-01;2023-02-03;981;14;3;2;1;5499.0;0.0;0.0;5499.0;5499.0;3200.0;Em Trânsito;Cartão de Débito
1269;2023-02-01;2023-02-03;1043;18;11;7;4;3699.0;0.0;0.0;14796.0;14796.0;8400.0;Entregue;PIX
1270;2023-02-01;2023-02-03;977;11;1;1;1;1599.0;0.05;79.95;1599.0;1519.05;850.0;Em Trânsito;PIX
1271;2023-02-01;2023-02-07;469;9;22;15;4;3299.0;0.0;0.0;13196.0;13196.0;7600.0;Entregue;Cartão de Débito
1272;2023-02-01;2023-02-04;433;9;24;15;2;3299.0;0.1;659.8;6598.0;5938.2;3800.0;Entregue;PIX
1273;2023-02-01;2023-02-07;21;9;24;15;1;3299.0;0.0;0.0;3299.0;3299.0;1900.0;Entregue;Cartão de Crédito
1274;2023-02-01;2023-02-04;306;15;5;3;1;599.0;0.0;0.0;599.0;599.0;310.0;Entregue;Cartão de Crédito
1275;2023-02-01;2023-02-03;764;13;2;1;3;3199.0;0.1;959.7;9597.0;8637.3;5400.0;Entregue;Boleto Bancário
1276;2023-02-01;2023-02-02;834;17;13;8;1;589.0;0.05;29.45;589.0;559.55;290.0;Entregue;PIX
1277;2023-02-01;2023-02-05;936;30;12;7;1;189.0;0.05;9.45;189.0;179.55;85.0;Entregue;PIX
1278;2023-02-01;2023-02-02;47;11;20;13;1;1599.0;0.05;79.95;1599.0;1519.05;850.0;Cancelado;Cartão de Crédito
1279;2023-02-01;2023-02-05;612;25;20;13;1;399.0;0.15;59.85;399.0;339.15;180.0;Em Trânsito;PIX
